timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1720114759403,15867,deletesubmission,200,OK,Thread Group 1-476,text,true,,320,309,526,526,http://localhost:5500/deletesubmission,15867,0,1
1720114775270,5,solver-getall,200,OK,Thread Group 1-649,text,true,,420,214,526,526,http://localhost:8500/solver/getall,5,0,1
1720114775275,5,solver-file,200,OK,Thread Group 1-649,text,true,,5550,231,526,526,http://localhost:8500/solver/file?solverID=vrpSolver,5,0,0
1720114775280,6,solver,200,OK,Thread Group 1-649,text,true,,418,226,526,526,http://localhost:8500/solver?solverID=vrpSolver,6,0,0
1720114775287,6,new-solver,200,OK,Thread Group 1-649,text,true,,310,845,526,526,http://localhost:8500/solver,6,0,0
1720114771886,3415,kill-submission,200,OK,Thread Group 1-993,text,true,,263,323,526,526,http://localhost:9500/kill_submission,3415,0,1
1720114775315,12,post-credit,200,OK,Thread Group 1-993,text,true,,288,288,526,526,http://localhost:7500/credit,12,0,1
1720114768770,6557,kill-submission,200,OK,Thread Group 1-396,text,true,,263,323,526,526,http://localhost:9500/kill_submission,6557,0,1
1720114775327,8,get-credit,200,OK,Thread Group 1-993,text,true,,306,207,526,526,http://localhost:7500/credit,8,0,0
1720114775328,11,post-credit,200,OK,Thread Group 1-396,text,true,,288,288,525,525,http://localhost:7500/credit,11,0,0
1720114775339,4,get-credit,200,OK,Thread Group 1-396,text,true,,306,207,525,525,http://localhost:7500/credit,4,0,0
1720114774903,463,allsubmissions,200,OK,Thread Group 1-851,text,true,,115047,215,524,524,http://localhost:5500/allsubmissions,462,0,0
1720114759406,15961,deletesubmission,200,OK,Thread Group 1-613,text,true,,320,309,524,524,http://localhost:5500/deletesubmission,15961,0,1
1720114775366,6,solver-getall,200,OK,Thread Group 1-851,text,true,,420,214,524,524,http://localhost:8500/solver/getall,6,0,1
1720114775373,4,solver-file,200,OK,Thread Group 1-851,text,true,,5550,231,524,524,http://localhost:8500/solver/file?solverID=vrpSolver,4,0,0
1720114775377,3,solver,200,OK,Thread Group 1-851,text,true,,418,226,524,524,http://localhost:8500/solver?solverID=vrpSolver,3,0,0
1720114775213,174,getsubmission,200,OK,Thread Group 1-702,text,true,,726,237,524,524,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,174,0,0
1720114775381,7,new-solver,200,OK,Thread Group 1-851,text,true,,310,831,524,524,http://localhost:8500/solver,7,0,0
1720114775060,377,allsubmissions,200,OK,Thread Group 1-905,text,true,,115049,215,524,524,http://localhost:5500/allsubmissions,376,0,0
1720114775270,170,getsubmission,200,OK,Thread Group 1-476,text,true,,726,237,524,524,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,170,0,0
1720114759487,15954,deletesubmission,200,OK,Thread Group 1-698,text,true,,320,309,524,524,http://localhost:5500/deletesubmission,15954,0,1
1720114775438,4,solver-getall,200,OK,Thread Group 1-905,text,true,,420,214,524,524,http://localhost:8500/solver/getall,4,0,0
1720114775443,3,solver-file,200,OK,Thread Group 1-905,text,true,,5550,231,524,524,http://localhost:8500/solver/file?solverID=vrpSolver,3,0,0
1720114775446,2,solver,200,OK,Thread Group 1-905,text,true,,418,226,524,524,http://localhost:8500/solver?solverID=vrpSolver,2,0,0
1720114775448,3,new-solver,200,OK,Thread Group 1-905,text,true,,310,866,524,524,http://localhost:8500/solver,3,0,0
1720114775367,128,getsubmission,200,OK,Thread Group 1-613,text,true,,726,237,524,524,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,128,0,0
1720114775214,285,allsubmissions,200,OK,Thread Group 1-638,text,true,,115049,215,524,524,http://localhost:5500/allsubmissions,281,0,0
1720114759488,16011,deletesubmission,200,OK,Thread Group 1-697,text,true,,320,309,524,524,http://localhost:5500/deletesubmission,16011,0,0
1720114775499,6,solver-getall,200,OK,Thread Group 1-638,text,true,,420,214,524,524,http://localhost:8500/solver/getall,6,0,2
1720114770953,4553,kill-submission,200,OK,Thread Group 1-681,text,true,,263,323,524,524,http://localhost:9500/kill_submission,4553,0,1
1720114775441,69,getsubmission,200,OK,Thread Group 1-698,text,true,,726,237,524,524,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,69,0,0
1720114775505,8,solver-file,200,OK,Thread Group 1-638,text,true,,5550,231,524,524,http://localhost:8500/solver/file?solverID=vrpSolver,8,0,0
1720114775507,14,post-credit,200,OK,Thread Group 1-681,text,true,,288,288,524,524,http://localhost:7500/credit,14,0,1
1720114775521,4,get-credit,200,OK,Thread Group 1-681,text,true,,306,207,524,524,http://localhost:7500/credit,4,0,0
1720114772216,3312,kill-submission,200,OK,Thread Group 1-656,text,true,,263,323,523,523,http://localhost:9500/kill_submission,3312,0,1
1720114775513,27,solver,200,OK,Thread Group 1-638,text,true,,418,226,523,523,http://localhost:8500/solver?solverID=vrpSolver,27,0,0
1720114775528,12,post-credit,200,OK,Thread Group 1-656,text,true,,288,288,523,523,http://localhost:7500/credit,12,0,1
1720114759513,16030,deletesubmission,200,OK,Thread Group 1-694,text,true,,320,309,523,523,http://localhost:5500/deletesubmission,16030,0,1
1720114772351,3194,kill-submission,200,OK,Thread Group 1-659,text,true,,263,323,523,523,http://localhost:9500/kill_submission,3194,0,1
1720114775540,6,get-credit,200,OK,Thread Group 1-656,text,true,,306,207,523,523,http://localhost:7500/credit,6,0,0
1720114775545,14,post-credit,200,OK,Thread Group 1-659,text,true,,288,288,522,522,http://localhost:7500/credit,14,0,1
1720114775540,19,new-solver,200,OK,Thread Group 1-638,text,true,,310,845,522,522,http://localhost:8500/solver,19,0,0
1720114775559,4,get-credit,200,OK,Thread Group 1-659,text,true,,306,207,522,522,http://localhost:7500/credit,4,0,0
1720114770803,4761,kill-submission,200,OK,Thread Group 1-673,text,true,,263,323,522,522,http://localhost:9500/kill_submission,4761,0,1
1720114772440,3129,kill-submission,200,OK,Thread Group 1-660,text,true,,263,323,521,521,http://localhost:9500/kill_submission,3129,0,1
1720114775565,9,post-credit,200,OK,Thread Group 1-673,text,true,,288,288,521,521,http://localhost:7500/credit,9,0,1
1720114775570,10,post-credit,200,OK,Thread Group 1-660,text,true,,288,288,521,521,http://localhost:7500/credit,10,0,1
1720114775574,7,get-credit,200,OK,Thread Group 1-673,text,true,,306,207,521,521,http://localhost:7500/credit,7,0,0
1720114775581,8,get-credit,200,OK,Thread Group 1-660,text,true,,306,207,520,520,http://localhost:7500/credit,8,0,0
1720114775440,175,allsubmissions,200,OK,Thread Group 1-476,text,true,,115052,215,519,519,http://localhost:5500/allsubmissions,174,0,0
1720114775616,6,solver-getall,200,OK,Thread Group 1-476,text,true,,420,214,519,519,http://localhost:8500/solver/getall,6,0,1
1720114775622,6,solver-file,200,OK,Thread Group 1-476,text,true,,5550,231,519,519,http://localhost:8500/solver/file?solverID=vrpSolver,6,0,0
1720114775628,3,solver,200,OK,Thread Group 1-476,text,true,,418,226,519,519,http://localhost:8500/solver?solverID=vrpSolver,3,0,0
1720114775631,4,new-solver,200,OK,Thread Group 1-476,text,true,,310,845,519,519,http://localhost:8500/solver,4,0,0
1720114775388,282,allsubmissions,200,OK,Thread Group 1-702,text,true,,115052,215,519,519,http://localhost:5500/allsubmissions,281,0,0
1720114759546,16125,deletesubmission,200,OK,Thread Group 1-724,text,true,,320,309,519,519,http://localhost:5500/deletesubmission,16125,0,1
1720114771498,4174,kill-submission,200,OK,Thread Group 1-592,text,true,,263,323,519,519,http://localhost:9500/kill_submission,4174,0,2
1720114775499,176,getsubmission,200,OK,Thread Group 1-697,text,true,,726,237,519,519,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,176,0,0
1720114775673,17,post-credit,200,OK,Thread Group 1-592,text,true,,288,288,519,519,http://localhost:7500/credit,17,0,1
1720114775670,25,solver-getall,200,OK,Thread Group 1-702,text,true,,420,214,519,519,http://localhost:8500/solver/getall,25,0,2
1720114775690,11,get-credit,200,OK,Thread Group 1-592,text,true,,306,207,519,519,http://localhost:7500/credit,11,0,0
1720114775695,13,solver-file,200,OK,Thread Group 1-702,text,true,,5550,231,518,518,http://localhost:8500/solver/file?solverID=vrpSolver,13,0,0
1720114775709,3,solver,200,OK,Thread Group 1-702,text,true,,418,226,518,518,http://localhost:8500/solver?solverID=vrpSolver,3,0,0
1720114775713,17,new-solver,200,OK,Thread Group 1-702,text,true,,310,894,518,518,http://localhost:8500/solver,17,0,0
1720114775495,247,allsubmissions,200,OK,Thread Group 1-613,text,true,,115052,215,518,518,http://localhost:5500/allsubmissions,247,0,0
1720114759549,16194,deletesubmission,200,OK,Thread Group 1-683,text,true,,320,309,518,518,http://localhost:5500/deletesubmission,16194,0,1
1720114775743,4,solver-getall,200,OK,Thread Group 1-613,text,true,,420,214,518,518,http://localhost:8500/solver/getall,4,0,1
1720114775543,206,getsubmission,200,OK,Thread Group 1-694,text,true,,726,237,518,518,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,206,0,0
1720114775747,4,solver-file,200,OK,Thread Group 1-613,text,true,,5550,231,518,518,http://localhost:8500/solver/file?solverID=vrpSolver,4,0,0
1720114775751,10,solver,200,OK,Thread Group 1-613,text,true,,418,226,518,518,http://localhost:8500/solver?solverID=vrpSolver,10,0,0
1720114759593,16174,deletesubmission,200,OK,Thread Group 1-708,text,true,,320,309,518,518,http://localhost:5500/deletesubmission,16174,0,1
1720114775761,17,new-solver,200,OK,Thread Group 1-613,text,true,,310,880,518,518,http://localhost:8500/solver,17,0,0
1720114772668,3162,kill-submission,200,OK,Thread Group 1-668,text,true,,263,323,518,518,http://localhost:9500/kill_submission,3162,0,1
1720114775831,14,post-credit,200,OK,Thread Group 1-668,text,true,,288,288,518,518,http://localhost:7500/credit,14,0,1
1720114769604,6243,kill-submission,200,OK,Thread Group 1-581,text,true,,263,323,518,518,http://localhost:9500/kill_submission,6243,0,1
1720114775511,339,allsubmissions,200,OK,Thread Group 1-698,text,true,,115052,215,518,518,http://localhost:5500/allsubmissions,339,0,0
1720114775671,187,getsubmission,200,OK,Thread Group 1-724,text,true,,726,237,518,518,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,187,0,0
1720114775845,14,get-credit,200,OK,Thread Group 1-668,text,true,,306,207,518,518,http://localhost:7500/credit,14,0,0
1720114759609,16255,deletesubmission,200,OK,Thread Group 1-716,text,true,,320,309,517,517,http://localhost:5500/deletesubmission,16255,0,1
1720114775851,19,solver-getall,200,OK,Thread Group 1-698,text,true,,420,214,517,517,http://localhost:8500/solver/getall,19,0,1
1720114775847,27,post-credit,200,OK,Thread Group 1-581,text,true,,288,288,517,517,http://localhost:7500/credit,27,0,2
1720114775874,10,get-credit,200,OK,Thread Group 1-581,text,true,,306,207,517,517,http://localhost:7500/credit,10,0,0
1720114775870,17,solver-file,200,OK,Thread Group 1-698,text,true,,5550,231,517,517,http://localhost:8500/solver/file?solverID=vrpSolver,17,0,0
1720114775888,22,solver,200,OK,Thread Group 1-698,text,true,,418,226,516,516,http://localhost:8500/solver?solverID=vrpSolver,22,0,0
1720114775910,13,new-solver,200,OK,Thread Group 1-698,text,true,,310,887,516,516,http://localhost:8500/solver,13,0,0
1720114775675,274,allsubmissions,200,OK,Thread Group 1-697,text,true,,115052,215,516,516,http://localhost:5500/allsubmissions,273,0,0
1720114775950,8,solver-getall,200,OK,Thread Group 1-697,text,true,,420,214,516,516,http://localhost:8500/solver/getall,8,0,1
1720114775743,217,getsubmission,200,OK,Thread Group 1-683,text,true,,726,237,516,516,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,217,0,0
1720114775958,11,solver-file,200,OK,Thread Group 1-697,text,true,,5550,231,516,516,http://localhost:8500/solver/file?solverID=vrpSolver,11,0,0
1720114775969,5,solver,200,OK,Thread Group 1-697,text,true,,418,226,516,516,http://localhost:8500/solver?solverID=vrpSolver,5,0,0
1720114775975,10,new-solver,200,OK,Thread Group 1-697,text,true,,310,852,516,516,http://localhost:8500/solver,10,0,0
1720114769030,6969,kill-submission,200,OK,Thread Group 1-574,text,true,,263,323,516,516,http://localhost:9500/kill_submission,6969,0,1
1720114776000,7,post-credit,200,OK,Thread Group 1-574,text,true,,288,288,516,516,http://localhost:7500/credit,7,0,1
1720114776007,10,get-credit,200,OK,Thread Group 1-574,text,true,,306,207,516,516,http://localhost:7500/credit,10,0,0
1720114775749,295,allsubmissions,200,OK,Thread Group 1-694,text,true,,115056,215,515,515,http://localhost:5500/allsubmissions,293,0,0
1720114775767,278,getsubmission,200,OK,Thread Group 1-708,text,true,,726,237,515,515,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,278,0,0
1720114775864,188,getsubmission,200,OK,Thread Group 1-716,text,true,,726,237,515,515,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,188,0,0
1720114776044,14,solver-getall,200,OK,Thread Group 1-694,text,true,,420,214,515,515,http://localhost:8500/solver/getall,14,0,1
1720114759641,16424,deletesubmission,200,OK,Thread Group 1-718,text,true,,320,309,515,515,http://localhost:5500/deletesubmission,16424,0,1
1720114776058,9,solver-file,200,OK,Thread Group 1-694,text,true,,5550,231,515,515,http://localhost:8500/solver/file?solverID=vrpSolver,9,0,0
1720114776067,4,solver,200,OK,Thread Group 1-694,text,true,,418,226,515,515,http://localhost:8500/solver?solverID=vrpSolver,4,0,0
1720114759687,16387,deletesubmission,200,OK,Thread Group 1-717,text,true,,320,309,515,515,http://localhost:5500/deletesubmission,16387,0,0
1720114776071,12,new-solver,200,OK,Thread Group 1-694,text,true,,310,894,515,515,http://localhost:8500/solver,12,0,0
1720114770040,6103,kill-submission,200,OK,Thread Group 1-579,text,true,,263,323,515,515,http://localhost:9500/kill_submission,6102,0,1
1720114776143,6,post-credit,200,OK,Thread Group 1-579,text,true,,288,288,515,515,http://localhost:7500/credit,6,0,1
1720114776149,5,get-credit,200,OK,Thread Group 1-579,text,true,,306,207,515,515,http://localhost:7500/credit,5,0,0
1720114775858,311,allsubmissions,200,OK,Thread Group 1-724,text,true,,115057,215,514,514,http://localhost:5500/allsubmissions,310,0,0
1720114759686,16487,deletesubmission,200,OK,Thread Group 1-487,text,true,,320,309,514,514,http://localhost:5500/deletesubmission,16487,0,1
1720114776169,6,solver-getall,200,OK,Thread Group 1-724,text,true,,420,214,514,514,http://localhost:8500/solver/getall,6,0,1
1720114776175,10,solver-file,200,OK,Thread Group 1-724,text,true,,5550,231,514,514,http://localhost:8500/solver/file?solverID=vrpSolver,10,0,0
1720114776185,13,solver,200,OK,Thread Group 1-724,text,true,,418,226,514,514,http://localhost:8500/solver?solverID=vrpSolver,13,0,0
1720114773239,2970,kill-submission,200,OK,Thread Group 1-460,text,true,,263,323,514,514,http://localhost:9500/kill_submission,2970,0,1
1720114776198,12,new-solver,200,OK,Thread Group 1-724,text,true,,310,852,514,514,http://localhost:8500/solver,12,0,0
1720114776210,12,post-credit,200,OK,Thread Group 1-460,text,true,,288,288,514,514,http://localhost:7500/credit,12,0,1
1720114776222,18,get-credit,200,OK,Thread Group 1-460,text,true,,306,207,514,514,http://localhost:7500/credit,18,0,0
1720114775960,307,allsubmissions,200,OK,Thread Group 1-683,text,true,,115057,215,513,513,http://localhost:5500/allsubmissions,306,0,0
1720114776066,202,getsubmission,200,OK,Thread Group 1-718,text,true,,726,237,513,513,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,202,0,0
1720114776268,7,solver-getall,200,OK,Thread Group 1-683,text,true,,420,214,513,513,http://localhost:8500/solver/getall,7,0,1
1720114776275,8,solver-file,200,OK,Thread Group 1-683,text,true,,5550,231,513,513,http://localhost:8500/solver/file?solverID=vrpSolver,8,0,0
1720114776284,6,solver,200,OK,Thread Group 1-683,text,true,,418,226,513,513,http://localhost:8500/solver?solverID=vrpSolver,6,0,0
1720114776290,11,new-solver,200,OK,Thread Group 1-683,text,true,,310,845,513,513,http://localhost:8500/solver,11,0,0
1720114776045,301,allsubmissions,200,OK,Thread Group 1-708,text,true,,115057,215,513,513,http://localhost:5500/allsubmissions,300,0,0
1720114776346,9,solver-getall,200,OK,Thread Group 1-708,text,true,,420,214,513,513,http://localhost:8500/solver/getall,9,0,1
1720114776074,286,getsubmission,200,OK,Thread Group 1-717,text,true,,726,237,513,513,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,286,0,0
1720114776356,7,solver-file,200,OK,Thread Group 1-708,text,true,,5550,231,513,513,http://localhost:8500/solver/file?solverID=vrpSolver,7,0,0
1720114759719,16645,deletesubmission,200,OK,Thread Group 1-479,text,true,,320,309,513,513,http://localhost:5500/deletesubmission,16645,0,1
1720114776363,5,solver,200,OK,Thread Group 1-708,text,true,,418,226,513,513,http://localhost:8500/solver?solverID=vrpSolver,5,0,0
1720114776175,193,getsubmission,200,OK,Thread Group 1-487,text,true,,726,237,513,513,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,193,0,0
1720114776368,5,new-solver,200,OK,Thread Group 1-708,text,true,,310,831,513,513,http://localhost:8500/solver,5,0,0
1720114776052,386,allsubmissions,200,OK,Thread Group 1-716,text,true,,115057,215,513,513,http://localhost:5500/allsubmissions,386,0,0
1720114759745,16694,deletesubmission,200,OK,Thread Group 1-480,text,true,,320,309,513,513,http://localhost:5500/deletesubmission,16694,0,1
1720114776438,5,solver-getall,200,OK,Thread Group 1-716,text,true,,420,214,513,513,http://localhost:8500/solver/getall,5,0,1
1720114776364,82,getsubmission,200,OK,Thread Group 1-479,text,true,,726,237,513,513,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,82,0,0
1720114776443,5,solver-file,200,OK,Thread Group 1-716,text,true,,5550,231,513,513,http://localhost:8500/solver/file?solverID=vrpSolver,5,0,0
1720114776448,6,solver,200,OK,Thread Group 1-716,text,true,,418,226,513,513,http://localhost:8500/solver?solverID=vrpSolver,6,0,0
1720114759782,16680,deletesubmission,200,OK,Thread Group 1-719,text,true,,320,309,513,513,http://localhost:5500/deletesubmission,16680,0,1
1720114776454,11,new-solver,200,OK,Thread Group 1-716,text,true,,310,866,513,513,http://localhost:8500/solver,11,0,0
1720114773648,2820,kill-submission,200,OK,Thread Group 1-671,text,true,,263,323,513,513,http://localhost:9500/kill_submission,2820,0,1
1720114776469,9,post-credit,200,OK,Thread Group 1-671,text,true,,288,288,513,513,http://localhost:7500/credit,9,0,1
1720114758230,18251,kill-submission,200,OK,Thread Group 1-417,text,true,,263,323,513,513,http://localhost:9500/kill_submission,18251,0,1
1720114776479,5,get-credit,200,OK,Thread Group 1-671,text,true,,306,207,513,513,http://localhost:7500/credit,5,0,0
1720114776482,12,post-credit,200,OK,Thread Group 1-417,text,true,,288,288,512,512,http://localhost:7500/credit,12,0,1
1720114776494,9,get-credit,200,OK,Thread Group 1-417,text,true,,306,207,512,512,http://localhost:7500/credit,9,0,0
1720114776360,195,allsubmissions,200,OK,Thread Group 1-717,text,true,,115061,215,511,511,http://localhost:5500/allsubmissions,195,0,0
1720114776556,5,solver-getall,200,OK,Thread Group 1-717,text,true,,420,214,511,511,http://localhost:8500/solver/getall,5,0,1
1720114776562,3,solver-file,200,OK,Thread Group 1-717,text,true,,5550,231,511,511,http://localhost:8500/solver/file?solverID=vrpSolver,3,0,0
1720114776566,3,solver,200,OK,Thread Group 1-717,text,true,,418,226,511,511,http://localhost:8500/solver?solverID=vrpSolver,3,0,0
1720114776570,7,new-solver,200,OK,Thread Group 1-717,text,true,,310,894,511,511,http://localhost:8500/solver,7,0,0
1720114773836,2751,kill-submission,200,OK,Thread Group 1-589,text,true,,263,323,511,511,http://localhost:9500/kill_submission,2751,0,2
1720114776587,8,post-credit,200,OK,Thread Group 1-589,text,true,,288,288,511,511,http://localhost:7500/credit,8,0,1
1720114776595,6,get-credit,200,OK,Thread Group 1-589,text,true,,306,207,511,511,http://localhost:7500/credit,6,0,0
1720114776269,354,allsubmissions,200,OK,Thread Group 1-718,text,true,,115061,215,510,510,http://localhost:5500/allsubmissions,353,0,0
1720114759806,16819,deletesubmission,200,OK,Thread Group 1-712,text,true,,320,309,510,510,http://localhost:5500/deletesubmission,16819,0,1
1720114776624,5,solver-getall,200,OK,Thread Group 1-718,text,true,,420,214,510,510,http://localhost:8500/solver/getall,5,0,1
1720114776439,190,getsubmission,200,OK,Thread Group 1-480,text,true,,726,237,510,510,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,190,0,0
1720114776629,6,solver-file,200,OK,Thread Group 1-718,text,true,,5550,231,510,510,http://localhost:8500/solver/file?solverID=vrpSolver,6,0,0
1720114776635,6,solver,200,OK,Thread Group 1-718,text,true,,418,226,510,510,http://localhost:8500/solver?solverID=vrpSolver,6,0,0
1720114776641,5,new-solver,200,OK,Thread Group 1-718,text,true,,310,873,510,510,http://localhost:8500/solver,5,0,0
1720114759844,16840,deletesubmission,200,OK,Thread Group 1-715,text,true,,320,309,510,510,http://localhost:5500/deletesubmission,16840,0,1
1720114776368,315,allsubmissions,200,OK,Thread Group 1-487,text,true,,115061,215,510,510,http://localhost:5500/allsubmissions,315,0,0
1720114776684,10,solver-getall,200,OK,Thread Group 1-487,text,true,,420,214,510,510,http://localhost:8500/solver/getall,10,0,1
1720114776694,5,solver-file,200,OK,Thread Group 1-487,text,true,,5550,231,510,510,http://localhost:8500/solver/file?solverID=vrpSolver,5,0,0
1720114776700,6,solver,200,OK,Thread Group 1-487,text,true,,418,226,510,510,http://localhost:8500/solver?solverID=vrpSolver,6,0,0
1720114776462,248,getsubmission,200,OK,Thread Group 1-719,text,true,,726,237,510,510,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,248,0,0
1720114776706,9,new-solver,200,OK,Thread Group 1-487,text,true,,310,901,510,510,http://localhost:8500/solver,9,0,0
1720114759865,16853,deletesubmission,200,OK,Thread Group 1-732,text,true,,320,309,510,510,http://localhost:5500/deletesubmission,16853,0,1
1720114776626,164,getsubmission,200,OK,Thread Group 1-712,text,true,,726,237,510,510,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,164,0,0
1720114776447,343,allsubmissions,200,OK,Thread Group 1-479,text,true,,115062,215,510,510,http://localhost:5500/allsubmissions,342,0,0
1720114774062,2740,kill-submission,200,OK,Thread Group 1-676,text,true,,263,323,510,510,http://localhost:9500/kill_submission,2740,0,1
1720114776791,17,solver-getall,200,OK,Thread Group 1-479,text,true,,420,214,510,510,http://localhost:8500/solver/getall,17,0,1
1720114776802,6,post-credit,200,OK,Thread Group 1-676,text,true,,288,288,510,510,http://localhost:7500/credit,6,0,1
1720114776808,6,get-credit,200,OK,Thread Group 1-676,text,true,,306,207,510,510,http://localhost:7500/credit,6,0,0
1720114776808,22,solver-file,200,OK,Thread Group 1-479,text,true,,5550,231,510,510,http://localhost:8500/solver/file?solverID=vrpSolver,22,0,0
1720114776844,3,solver,200,OK,Thread Group 1-479,text,true,,418,226,509,509,http://localhost:8500/solver?solverID=vrpSolver,3,0,0
1720114776847,6,new-solver,200,OK,Thread Group 1-479,text,true,,310,887,509,509,http://localhost:8500/solver,6,0,0
1720114776629,240,allsubmissions,200,OK,Thread Group 1-480,text,true,,115062,215,509,509,http://localhost:5500/allsubmissions,239,0,0
1720114759881,16990,deletesubmission,200,OK,Thread Group 1-492,text,true,,320,309,509,509,http://localhost:5500/deletesubmission,16990,0,1
1720114776684,194,getsubmission,200,OK,Thread Group 1-715,text,true,,726,237,509,509,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,194,0,0
1720114776870,11,solver-getall,200,OK,Thread Group 1-480,text,true,,420,214,509,509,http://localhost:8500/solver/getall,11,0,1
1720114776881,11,solver-file,200,OK,Thread Group 1-480,text,true,,5550,231,509,509,http://localhost:8500/solver/file?solverID=vrpSolver,11,0,0
1720114776718,176,getsubmission,200,OK,Thread Group 1-732,text,true,,726,237,509,509,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,176,0,0
1720114776893,10,solver,200,OK,Thread Group 1-480,text,true,,418,226,509,509,http://localhost:8500/solver?solverID=vrpSolver,10,0,0
1720114776903,23,new-solver,200,OK,Thread Group 1-480,text,true,,310,831,509,509,http://localhost:8500/solver,23,0,0
1720114758648,18310,kill-submission,200,OK,Thread Group 1-315,text,true,,263,323,509,509,http://localhost:9500/kill_submission,18309,0,0
1720114776958,11,post-credit,200,OK,Thread Group 1-315,text,true,,288,288,509,509,http://localhost:7500/credit,11,0,2
1720114776969,5,get-credit,200,OK,Thread Group 1-315,text,true,,306,207,509,509,http://localhost:7500/credit,5,0,0
1720114776791,196,allsubmissions,200,OK,Thread Group 1-712,text,true,,115062,215,508,508,http://localhost:5500/allsubmissions,194,0,0
1720114776872,120,getsubmission,200,OK,Thread Group 1-492,text,true,,726,237,508,508,http://localhost:5500/getsubmission?submissionID=Mnn9Gu8lE,120,0,0
1720114776987,8,solver-getall,200,OK,Thread Group 1-712,text,true,,420,214,508,508,http://localhost:8500/solver/getall,8,0,1
1720114776995,13,solver-file,200,OK,Thread Group 1-712,text,true,,5550,231,508,508,http://localhost:8500/solver/file?solverID=vrpSolver,13,0,0
1720114777008,5,solver,200,OK,Thread Group 1-712,text,true,,418,226,508,508,http://localhost:8500/solver?solverID=vrpSolver,5,0,0
1720114777013,5,new-solver,200,OK,Thread Group 1-712,text,true,,310,866,508,508,http://localhost:8500/solver,5,0,0
1720114771213,5815,kill-submission,200,OK,Thread Group 1-588,text,true,,263,323,508,508,http://localhost:9500/kill_submission,5815,0,1
1720114773022,4007,kill-submission,200,OK,Thread Group 1-999,text,true,,263,323,508,508,http://localhost:9500/kill_submission,4007,0,1
1720114777029,10,post-credit,200,OK,Thread Group 1-588,text,true,,288,288,508,508,http://localhost:7500/credit,10,0,1
1720114777030,14,post-credit,200,OK,Thread Group 1-999,text,true,,288,288,508,508,http://localhost:7500/credit,14,0,1
1720114777039,8,get-credit,200,OK,Thread Group 1-588,text,true,,306,207,508,508,http://localhost:7500/credit,8,0,0
1720114777044,6,get-credit,200,OK,Thread Group 1-999,text,true,,306,207,508,508,http://localhost:7500/credit,6,0,0
1720114776711,349,allsubmissions,200,OK,Thread Group 1-719,text,true,,115063,215,506,506,http://localhost:5500/allsubmissions,348,0,0
1720114759901,17159,deletesubmission,200,OK,Thread Group 1-738,text,true,,320,309,506,506,http://localhost:5500/deletesubmission,17159,0,1
1720114759919,17147,deletesubmission,200,OK,Thread Group 1-470,text,true,,320,309,506,506,http://localhost:5500/deletesubmission,17147,0,1
1720114774356,2712,kill-submission,200,OK,Thread Group 1-403,text,true,,263,323,506,506,http://localhost:9500/kill_submission,2712,0,1
1720114777068,11,post-credit,200,OK,Thread Group 1-403,text,true,,288,288,506,506,http://localhost:7500/credit,11,0,1
1720114777061,21,solver-getall,200,OK,Thread Group 1-719,text,true,,420,214,506,506,http://localhost:8500/solver/getall,21,0,1
1720114777079,9,get-credit,200,OK,Thread Group 1-403,text,true,,306,207,506,506,http://localhost:7500/credit,9,0,0
1720114777082,16,solver-file,200,OK,Thread Group 1-719,text,true,,5550,231,505,505,http://localhost:8500/solver/file?solverID=vrpSolver,16,0,0
1720114774406,2693,kill-submission,200,OK,Thread Group 1-444,text,true,,263,323,505,505,http://localhost:9500/kill_submission,2693,0,1
1720114773437,3662,kill-submission,200,OK,Thread Group 1-675,text,true,,263,323,505,505,http://localhost:9500/kill_submission,3662,0,2
1720114777098,14,solver,200,OK,Thread Group 1-719,text,true,,418,226,505,505,http://localhost:8500/solver?solverID=vrpSolver,14,0,0
1720114777112,13,new-solver,200,OK,Thread Group 1-719,text,true,,310,887,505,505,http://localhost:8500/solver,13,0,0
1720114777100,44,post-credit,200,OK,Thread Group 1-444,text,true,,288,288,505,505,http://localhost:7500/credit,44,0,1
